id	title	original_title	overview	release_date	original_language	genre_ids	adult	poster_path	backdrop_path	popularity	vote_count	vote_average	video
6916	Watch Out, We're Mad	...altrimenti ci arrabbiamo!	After a tied 1st place in a local stunt race, two drivers start a contest to decide who of them will own the prize, a dune buggy. But when a mobster destroys the car, they are determined to get it back.	1974-03-29	it	28, 35	FALSE	/nsnVnZDqlpe6CHENnapq19RGRzC.jpg	/rH5st8lYd2Jfhk3ixN4mluYDFH7.jpg	10.394	554	7.5	FALSE
786	Almost Famous	Almost Famous	In 1973, 15-year-old William Miller's unabashed love of music and aspiration to become a rock journalist lands him an assignment from Rolling Stone magazine to interview and tour with the up-and-coming band, Stillwater.	2000-09-15	en	18, 10402	FALSE	/3rrkyLYbgLj84AYvjhdcJot4JPx.jpg	/xleIwr1wUlWqvFHaU1PItf0YLrZ.jpg	17.842	1972	7.5	FALSE
256040	Bāhubali: The Beginning	బాహుబలి:ద బిగినింగ్	The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.	2015-07-10	te	28, 18	FALSE	/9BAjt8nSSms62uOVYn1t3C3dVto.jpg	/zJjI78peUFRIe2NPHthVhow2f60.jpg	41.22	508	7.5	FALSE
3080	Top Hat	Top Hat	Showman Jerry Travers is working for producer Horace Hardwick in London. Jerry demonstrates his new dance steps late one night in Horace's hotel room, much to the annoyance of sleeping Dale Tremont below. She goes upstairs to complain and the two are immediately attracted to each other. Complications arise when Dale mistakes Jerry for Horace.	1935-08-29	en	35, 10402, 10749	FALSE	/qoPBiN6PBs2NsP7BNOJGCnmwruG.jpg	/tnPgH5j3rPRajvF1iUqLH9WgWqz.jpg	8.28	200	7.5	FALSE
519010	Pain and Glory	Dolor y gloria	Salvador Mallo, a filmmaker in the twilight of his career, remembers his life: his mother, his lovers, the actors he worked with. The sixties in a small village in Valencia, the eighties in Madrid, the present, when he feels an immeasurable emptiness, facing his mortality, the incapability of continuing filming, the impossibility of separating creation from his own life. The need of narrating his past can be his salvation.	2019-03-22	es	18	FALSE	/cMlueArJXXwZbeLpb4NhC3pxmBk.jpg	/pFEhQB362vzmVJkydBMfNdHrBbm.jpg	13.274	1310	7.5	FALSE
457601	Everything You Want	Tutto quello che vuoi	An aimless young troublemaker, Alessandro, squanders his days gambling and getting into fights, and he often spends his nights in jail. With few prospects, he begrudgingly accepts a job as a companion to Giorgio, an elderly poet suffering from Alzheimer’s. On their daily walks, the two banter and become friends, and Alessandro quickly learns more about this forgotten poet as the old man’s memory drifts. After learning a secret from Giorgio’s past, Alessandro and his friends work to uncover the mystery of this tale, an unexpected history lesson and a touching coming-of-age adventure.	2017-05-11	it	35, 18	FALSE	/1FOuI1i7jWb4MNfPgIERrsUGYrM.jpg	/8Z7iQRPPIYmVhG1BUUftIErmBsp.jpg	5.181	255	7.5	FALSE
10549	Hamlet	Hamlet	Hamlet, Prince of Denmark, returns home to find his father murdered and his mother now marrying the murderer... his uncle. Meanwhile, war is brewing.	1996-12-25	en	18	FALSE	/ilurgUOp6SCl4cuhfjctj1qxlfZ.jpg	/1S5jORVk9DZ2nonJI4OGshs0Q1s.jpg	11.058	338	7.5	FALSE
9428	The Royal Tenenbaums	The Royal Tenenbaums	"Royal Tenenbaum and his wife Etheline had three children and then they separated. All three children are extraordinary --- all geniuses. Virtually all memory of the brilliance of the young Tenenbaums was subsequently erased by two decades of betrayal, failure, and disaster. Most of this was generally considered to be their father's fault. ""The Royal Tenenbaums"" is the story of the family's sudden, unexpected reunion one recent winter."	2001-10-05	en	35, 18	FALSE	/8CSFm5MPWfihJqio8BSiByRAeWf.jpg	/g2s22rGjCTCYsjI1iAflem7HjdG.jpg	11.81	3385	7.5	FALSE
9028	The Great Silence	Il grande silenzio	A mute gunslinger fights in the defense of a group of outlaws and a vengeful young widow, against a group of ruthless bounty hunters.	1968-02-21	it	37, 28	FALSE	/gg6ketxp9j2kKWTP7ykBUFl0wIZ.jpg	/ozMRXlP4UVoNNyjfqyd0lXGejD2.jpg	9.08	224	7.5	FALSE
408647	Teen Titans: The Judas Contract	Teen Titans: The Judas Contract	Tara Markov is a girl who has power over earth and stone; she is also more than she seems. Is the newest Teen Titan an ally or a threat? And what are the mercenary Deathstroke's plans for the Titans?	2017-03-31	en	878, 16, 28	FALSE	/4MumpGZmbTvHFzxyJ9MtSpqD4FH.jpg	/cL2myZ8118HWjbLUCCaxJ9IdZ6d.jpg	31.689	479	7.5	FALSE
376290	Miss Sloane	Miss Sloane	An ambitious lobbyist faces off against the powerful gun lobby in an attempt to pass gun control legislation.	2016-11-25	en	18, 53	FALSE	/ptfvQlqe2xJiMSewSj52qAVq5z0.jpg	/3UrvMKfeAUrD6V7jyP3y2fMdJvn.jpg	28.39	1341	7.5	FALSE
330459	Rogue One: A Star Wars Story	Rogue One: A Star Wars Story	A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.	2016-12-14	en	28, 12, 878	FALSE	/5jX3p0apUG5bkMHtnKZch0xpkBS.jpg	/6t8ES1d12OzWyCGxBeDYLHoaDrT.jpg	40.022	12344	7.5	FALSE
164249	Santa Claus Is a Stinker	Le Père Noël est une ordure	Two neurotics, working for a suicide hotline on the night of Christmas Eve, get caught up in a catastrophe when a pregnant woman, her abusive boyfriend, and a transvestite visit their office.	1985-01-14	fr	35	FALSE	/iQF2m6h0A0svzm2LumGnUrhXrcA.jpg	/jE1Fio7qCWzHSGNyjpfFQpPDltR.jpg	4.571	207	7.5	FALSE
58451	The Adventures of Pinocchio	Le avventure di Pinocchio	Mastro Geppetto is a poor carpenter with no wife and no children. The man is very lonely, and when trading a piece of wood with his colleague Mastro Ciliegia, he decides to build himself a puppet to make him company.	1972-12-21	it	10751, 18	FALSE	/bpRjLfH1pUhHi7zpu2C4wIWw7kQ.jpg	/1gAIPtpuHSYWJ6PjF8r9jOJdSmG.jpg	8.014	240	7.5	FALSE
11481	Repulsion	Repulsion	Beautiful young manicurist Carole suffers from androphobia (the pathological fear of interaction with men). When her sister and roommate, Helen, leaves their London flat to go on an Italian holiday with her married boyfriend, Carole withdraws into her apartment. She begins to experience frightful hallucinations, her fear gradually mutating into madness.	1965-06-01	en	18, 53, 27	FALSE	/goeiyoq9mlvcq0HmpRQsuApa9QZ.jpg	/1qJoBq11ulXtwOAjuw6lL7yKl5C.jpg	8.948	669	7.5	FALSE
1251	Letters from Iwo Jima	Letters from Iwo Jima	The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.	2006-12-19	en	28, 18, 10752	FALSE	/kZokxQtzMPURvijWYFuvh1fAvnv.jpg	/zet1VtMc4wJmoqESnLgtMZKaceH.jpg	8.074	1467	7.5	FALSE
219	Volver	Volver	Raimunda lives and works in Madrid with her husband Paco and their daughter Paula. Raimunda's sister Sole lives nearby. The two sisters miss their mother Irene who died several years ago in a house fire along with their father. When a former neighbor from their hometown reports that she has seen the ghost of Irene, the daughters do not believe her. After a murder and a family tragedy, however, Irene's spirit materializes around her daughters to comfort them.	2006-03-16	es	35, 18, 10749	FALSE	/ljRPzuI1xybiFUGU1uCRdx68h0K.jpg	/6hA8eN37Ky8C6X6uJwKsBNTuj4t.jpg	9.796	1195	7.5	FALSE
292011	Richard Jewell	Richard Jewell	Richard Jewell thinks quick, works fast, and saves hundreds, perhaps thousands, of lives after a domestic terrorist plants several pipe bombs and they explode during a concert, only to be falsely suspected of the crime by sloppy FBI work and sensational media coverage.	2019-12-13	en	18, 36, 80	FALSE	/5Lgkm8jt4roAFPZQ52fKMhVmDaZ.jpg	/zAfG4ZmpNfKSyr8MVn1CHjgYYXx.jpg	14.34	1649	7.5	FALSE
36557	Casino Royale	Casino Royale	Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.	2006-11-14	en	12, 28, 53	FALSE	/8Gv1dylImVuoj3bZtEWoL1TLl2q.jpg	/kjC48HRQpojr3FHx5pZF7Ro9xFg.jpg	37.151	8159	7.5	FALSE
251516	Kung Fury	Kung Fury	During an unfortunate series of events, a friend of Kung Fury is assassinated by the most dangerous kung fu master criminal of all time, Adolf Hitler, a.k.a Kung Führer.  Kung Fury decides to travel back in time to Nazi Germany in order to kill Hitler and end the Nazi empire once and for all.	2015-05-22	en	28, 35, 878, 14	FALSE	/6Qam8Leycapwik947j6U3vcUbAv.jpg	/c2aOeMSyQCKLAj9HackcOaxe0MP.jpg	9.722	1487	7.5	FALSE
76758	The Flowers of War	金陵十三釵	A Westerner finds refuge with a group of women in a church during Japan's rape of Nanking in 1937. Posing as a priest, he attempts to lead the women to safety.	2011-12-15	zh	18, 36, 10752	FALSE	/pYltmnA1VDWl45EcVQoJYPsTpLW.jpg	/l0VbzeJaiDFGbsUI3oBH5kTvksN.jpg	14.077	538	7.5	FALSE
19995	Avatar	Avatar	In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.	2009-12-10	en	28, 12, 14, 878	FALSE	/jRXYjXNq0Cs2TcJjLkki24MLp7u.jpg	/AmHOQ7rpHwiaUMRjKXztnauSJb7.jpg	106.041	23876	7.5	FALSE
17809	Fist of Legend	精武英雄	Chen Zhen, a Chinese engineering student in Kyoto, who braves the insults and abuse of his Japanse fellow students for his local love Mitsuko Yamada, daughter of the director, returns in 1937 to his native Shangai, under Japanse protectorate -in fact military occupation- after reading about the death of his kung-fu master Hou Ting-An in a fight against the Japanese champion Ryuichi Akutagawa.	1994-12-22	zh	28	FALSE	/Aqa1Yuog2OFrduwSffxZc2w4Tnk.jpg	/9lmhckTkYuETKUSMR9dQR76xMhY.jpg	20.857	346	7.5	FALSE
1949	Zodiac	Zodiac	"The true story of the investigation of the ""Zodiac Killer"", a serial killer who terrified the San Francisco Bay Area, taunting police with his ciphers and letters. The case becomes an obsession for three men as their lives and careers are built and destroyed by the endless trail of clues."	2007-03-02	en	80, 18, 9648, 53	FALSE	/6YmeO4pB7XTh8P8F960O1uA14JO.jpg	/jP2htGBHE7vKq4MLeC75UeC0sZH.jpg	22.477	7566	7.5	FALSE
1847	The Long Goodbye	The Long Goodbye	Detective Philip Marlowe tries to help a friend who is accused of murdering his wife.	1973-03-07	en	80, 18, 9648	FALSE	/oBhUK54yBJ0aH6u9zCzSV5iV7OP.jpg	/9rm4TX4m6RHa5DbXDuRlVoawFU9.jpg	12.206	370	7.5	FALSE
31767	The Devils	The Devils	In 17th-century France, Father Urbain Grandier seeks to protect the city of Loudun from the corrupt establishment of Cardinal Richelieu. Hysteria occurs within the city when he is accused of witchcraft by a sexually repressed nun.	1971-07-01	en	18, 36	FALSE	/m6otjenPyLxqbKZyg1AvLKsJ45J.jpg	/brA5IjnrSX2ElMgK1s0weiyDtrl.jpg	7.611	235	7.5	FALSE
13754	Tekkonkinkreet	鉄コン筋クリート	"When mysterious foreign entrepreneurs appear with the intention of tearing down Treasure Town and replacing it with an amusement park, Black and White face their greatest adversaries yet. It is up to the destructive Black to save the fate of the city and up to the gentle White to save Black from his own dark nature. On the street of an unnamed city, literally high-flying urchins Black and White look to protect their turf from invasion from other gangs. While he can be tough in a fight or wielding a weapon, White is an 11-year-old who can't even dress himself. Slightly older, Black is more worldly and treats his buddy with paternal love. Both look on their city as ""our town."" Also prone to seeing the city as his property is world-weary yakuza leader Suzuki, aka the Rat. Feeling the town has become too placid, Suzuki plots his return, much to the consternation of local police."	2006-10-21	ja	28, 12, 16	FALSE	/e2x1YDuZPpQiaQS25Ego7xMZYOI.jpg	/pRY5f5QUvGCAvj7OveldyrtN0B5.jpg	11.241	240	7.5	FALSE
11349	Cape Fear	Cape Fear	Sam Bowden witnesses a rape committed by Max Cady and testifies against him. When released after 8 years in prison, Cady begins stalking Bowden and his family but is always clever enough not to violate the law.	1962-04-12	en	18, 53	FALSE	/y5ewkEGCSomX8EeDMemsrlU3Rdy.jpg	/v4rCibmdklWP92CZg4DLJggFfYH.jpg	9.894	368	7.5	FALSE
203833	The Book Thief	The Book Thief	While subjected to the horrors of WWII Germany, young Liesel finds solace by stealing books and sharing them with others. Under the stairs in her home, a Jewish refugee is being sheltered by her adoptive parents.	2013-11-08	en	18	FALSE	/wj4U5sMLcJMa3WR9CpRR9e2sdgZ.jpg	/i7k7s0kWN2r2ByoltlXtjYImTq9.jpg	20.016	3618	7.5	FALSE
34106	You Can't Take It with You	You Can't Take It with You	Alice, the only relatively normal member of the eccentric Sycamore family, falls in love with Tony Kirby, but his wealthy banker father and snobbish mother strongly disapprove of the match. When the Kirbys are invited to dinner to become better acquainted with their future in-laws, things don't turn out the way Alice had hoped.	1938-09-01	en	35, 18, 10749	FALSE	/ysTiFXwTowOdDOUu9ikE21LPmdy.jpg	/evKZkXjWbg9Nv623DXz9MZXFxr7.jpg	10.402	232	7.5	FALSE
226	Boys Don't Cry	Boys Don't Cry	A young transgender man explores his gender identity and searches for love in rural Nebraska.	1999-09-02	en	80, 18	FALSE	/nKXTgbruSrezC1tAeKB6Ri7cGkK.jpg	/u4i7hGgr1SX2D0RZ2KBTz6UaR8g.jpg	12.452	957	7.5	FALSE
335984	Blade Runner 2049	Blade Runner 2049	Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.	2017-10-04	en	878, 18	FALSE	/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg	/sAtoMqDVhNDQBc3QJL3RF6hlhGq.jpg	83.987	9852	7.5	FALSE
446893	Trolls World Tour	Trolls World Tour	Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.	2020-03-11	en	10751, 16, 35, 14, 12, 10402	FALSE	/7W0G3YECgDAfnuiHG91r8WqgIOe.jpg	/qsxhnirlp7y4Ae9bd11oYJSX59j.jpg	68.668	1601	7.5	FALSE
11901	High Plains Drifter	High Plains Drifter	A gunfighting stranger comes to the small settlement of Lago. After gunning down three gunmen who tried to kill him, the townsfolk decide to hire the Stranger to hold off three outlaws who are on their way.	1973-04-19	en	37, 18, 9648	FALSE	/oGLFi7D8PlPYKXzbPtp8qCseJFn.jpg	/hUw44d6NAFd48xSCLkYb6GluXa7.jpg	11.775	737	7.5	FALSE
8321	In Bruges	In Bruges	Ray and Ken, two hit men, are in Bruges, Belgium, waiting for their next mission. While they are there they have time to think and discuss their previous assignment. When the mission is revealed to Ken, it is not what he expected.	2008-02-08	en	35, 18, 80	FALSE	/jMiBBqk72VRo1Y39x2ZbbenEU3a.jpg	/88atstNUnf3AHnnCn4DW2rNJnfW.jpg	13.414	3650	7.5	FALSE
983	The Man Who Would Be King	The Man Who Would Be King	"A robust adventure about two British adventurers who take over primitive Kafiristan as ""godlike"" rulers, meeting a tragic end through their desire for a native girl. Based on a short story by Rudyard Kipling."	1975-12-03	en	12, 18	FALSE	/21BANIzXEKyZDUFOr9NdUEgP4EA.jpg	/1Jgefbg5cKfCrppNbP0nPJm2TdR.jpg	8.515	408	7.5	FALSE
581528	The Gangster, the Cop, the Devil	악인전	"After barely surviving a violent attack by an elusive serial killer, crime boss Jang Dong-su finds himself forming an unlikely partnership with local detective Jung Tae-seok to catch the sadistic killer simply known as ""K""."	2019-05-15	ko	80, 28	FALSE	/oHlM4abRm6BzrRcz9Nup1uidw9H.jpg	/fI6X3Hd8KvtAuOKVdmxckdNzrx.jpg	13.862	347	7.5	FALSE
346648	Paddington 2	Paddington 2	Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.	2017-11-09	en	12, 35, 10751	FALSE	/zuXMvSQq9F7H29qzuUm0qyUqw6m.jpg	/M0mvrYv5hvjS3evBAMuAQkP2Ps.jpg	24.586	1509	7.5	FALSE
265180	Leviathan	Левиафан	In a Russian coastal town, Kolya is forced to fight the corrupt mayor when he is told that his house will be demolished. He recruits a lawyer friend to help, but the man's arrival brings further misfortune for Kolya and his family.	2014-09-24	ru	18	FALSE	/dwmHSBBiu2ow271zrQ33rPKZDSC.jpg	/kb3RNnn4CMPRSaGbrX1ejc7lcRN.jpg	8.461	610	7.5	FALSE
11829	Trinity Is Still My Name	...continuavano a chiamarlo Trinità	The two brothers Trinity and Bambino are exchanged by two federal agents and take advantage of the situation to steal a huge booty hidden in a monastery by a gang of outlaws.	1971-10-21	it	35, 37	FALSE	/5dRaKhuNJvuGq0udMmGTI9bF8Sz.jpg	/jSpfsZtEU1PP3zPrXRBMmya4a4K.jpg	9.95	619	7.5	FALSE
1023	Adam's Apples	Adams æbler	A neo-nazi sentenced to community service at a church clashes with the blindly devotional priest.	2005-04-15	da	18, 35, 80	FALSE	/v5KtTI8uFWqOed7dL3nzAvOTCn2.jpg	/iVnsOj0MtVE1lzfillNAPqCdhpR.jpg	8.623	470	7.5	FALSE
432616	Promise at Dawn	La Promesse de l'aube	From his childhood in Poland to his adolescence in Nice to his years as a student in Paris and his tough training as a pilot during World War II, this tragi-comedy tells the romantic story of Romain Gary, one of the most famous French novelists and sole writer to have won the Goncourt Prize for French literature two times.	2017-12-20	fr	18, 10749	FALSE	/vkRt22pxIow6dtDLyS2sJKJIL3b.jpg	/7xNRB4UWJhvxz4hUuSbhb8PGDdx.jpg	5.724	340	7.5	FALSE
258480	Carol	Carol	In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman.	2015-11-20	en	10749, 18	FALSE	/uHwjbztkPEW3lcfsbKGO3XlaPjL.jpg	/o0ghC4XMIMdbRBXIqSvnPrxwj3W.jpg	16.57	2894	7.5	FALSE
127501	Barfi!	बर्फी!	He is cute. He's shrewd. The girls love him. The cops hate him. He can't speak but is always talked about. His naughty antics will make you scream, but he will never listen. Cos he can't! Next summer ride a rollercoaster of emotions with Barfii - the Chalu Chaplin!	2012-09-13	hi	18, 10749, 35	FALSE	/8lVuWmArvr41CvyvpgI3elD5iB1.jpg	/mDI8lOZzlrww40O8FmQoTDRDMf2.jpg	8.734	218	7.5	FALSE
37719	A Night at the Opera	A Night at the Opera	The Marx Brothers take on high society and the opera world to bring two lovers together. A sly business manager and two wacky friends of two opera singers help them achieve success while humiliating their stuffy and snobbish enemies.	1935-11-15	en	35, 10402	FALSE	/dzqBOSsUvZfoPU65fofXHJfOyhK.jpg	/3Ks9mqYpReb69av3RaHFJq4yhZ9.jpg	8.923	318	7.5	FALSE
269258	Head Full of Honey	Honig im Kopf	Before eleven years old Tilda's parents can put her beloved grandfather in an old people's home due to his progressing Alzheimer disease, she takes him on one last adventure that subliminally threatens to tear her family apart.	2014-12-25	de	35, 18	FALSE	/82T8Yax4blLICBPRcdzeJ6tZzxa.jpg	/fwPrh4Pu2egP4oICJfKGTzNj0qM.jpg	7.119	268	7.5	FALSE
31522	A Woman Is a Woman	Une Femme est une femme	Longing for a baby, a stripper pursues another man in order to make her boyfriend jealous.	1961-09-06	fr	35, 18, 10749	FALSE	/xrZu21hriGJQY3qY8nifh2smVHu.jpg	/26Cn1yIbtHMkuPsfWWXZKvhP3XG.jpg	6.527	237	7.5	FALSE
590223	Love and Monsters	Love and Monsters	Seven years since the Monsterpocalypse began, Joel Dawson has been living underground in order to survive. But after reconnecting over radio with his high school girlfriend Aimee, Joel decides to venture out to reunite with her, despite all the dangerous monsters that stand in his way.	2020-10-16	en	35, 28, 12, 14	FALSE	/r4Lm1XKP0VsTgHX4LG4syAwYA2I.jpg	/lA5fOBqTOQBQ1s9lEYYPmNXoYLi.jpg	42.65	2486	7.5	FALSE
9056	Police Story	警察故事	Officer Chan Ka Kui manages to put a major Hong Kong drug dealer behind the bars practically alone, after a shooting and an impressive chase inside a slum. Now, he must protect the boss' secretary, Selina, who will testify against the gangster in court.	1985-12-14	cn	28, 80, 53	FALSE	/1ttiBVbzQl9eQ640JnNPHwfm7EZ.jpg	/4ftfcvCOoxK9IpWXs1MhT0iwBha.jpg	23.465	497	7.5	FALSE
4689	Sympathy for Mr. Vengeance	복수는 나의 것	This is the story of Ryu, a deaf man, and his sister, who requires a kidney transplant. In order to afford the transplant, Ryu and his girlfriend develop a plan to kidnap Park's daughter. Things go horribly wrong, and the situation spirals rapidly into a cycle of violence and revenge.	2002-03-29	ko	28, 18, 53	FALSE	/8ICeU0RLHQErvoKsPTLYh6Nluw.jpg	/b6elu2cz2Be9PqgX0MzggMCH4fk.jpg	14.67	922	7.5	FALSE
